kmage;miles;priceRUB;priceUSD;vol;power;fuel
161000;99820;530000;7210,9;1,4;150;Бензин
105500;65410;730000;9932,0;1,4;150;Бензин
95000;58900;650000;8843,5;1,4;150;Бензин
14800;9176;1150000;15646,3;1,4;150;Бензин
125000;77500;710000;9659,9;2,0;170;Бензин
42500;26350;1479666;20131,5;2,0;180;Бензин
140000;86800;1300000;17687,1;2,0;210;Бензин
42000;26040;1950000;26530,6;2,0;180;Бензин
110000;68200;570000;7755,1;2,0;200;Бензин
55000;34100;680000;9251,7;1,4;150;Бензин
109000;67580;660000;8979,6;2,0;170;Бензин
250000;155000;655000;8911,6;1,4;150;Бензин
85000;52700;1599000;21755,1;1,4;150;Бензин
69000;42780;1700000;23129,2;1,4;125;Бензин
100007;62004;750000;10204,1;2,0;170;Бензин
144147;89371;1150000;15646,3;2,0;170;Бензин
198000;122760;688000;9360,5;2,0;170;Бензин
82000;50840;950000;12925,2;2,0;170;Бензин
168000;104160;870000;11836,7;1,4;122;Бензин
52000;32240;800000;10884,4;1,4;150;Бензин
240000;148800;783500;10659,9;2,0;170;Бензин
145000;89900;659000;8966,0;2,0;170;Бензин
95000;58900;850000;11564,6;2,0;170;Бензин
176000;109120;690000;9387,8;2,0;170;Бензин
115000;71300;950000;12925,2;1,4;122;Бензин
158000;97960;940000;12789,1;2,0;140;Дизель
99999;61999;610000;8299,3;1,4;122;Бензин
56500;35030;890000;12108,8;1,4;150;Бензин
147800;91636;589000;8013,6;2,0;170;Бензин
110000;68200;635000;8639,5;2,0;170;Бензин
75200;46624;1550000;21088,4;1,4;150;Бензин
150000;93000;699000;9510,2;1,4;150;Бензин
16000;9920;2050000;27891,2;1,4;150;Бензин
170000;105400;695000;9455,8;2,0;170;Бензин
74000;45880;880000;11972,8;1,4;150;Бензин
115600;71672;745000;10136,0;2,0;200;Бензин
170000;105400;590000;8027,2;1,4;150;Бензин
89934;55759;945000;12857,1;1,4;122;Бензин
89500;55490;630000;8571,4;1,4;150;Бензин
31860;19753;2200000;29932,0;2,0;150;Дизель
115000;71300;849999;11564,6;1,4;150;Бензин
100000;62000;950000;12925,2;2,0;170;Бензин
97000;60140;800000;10884,4;1,4;150;Бензин
160000;99200;1050000;14285,7;2,0;180;Бензин
74000;45880;1900000;25850,3;2,0;180;Бензин
140000;86800;599000;8149,7;2,0;170;Бензин
205600;127472;580000;7891,2;2,0;140;Дизель
47807;29640;800000;10884,4;2,0;170;Бензин
189700;117614;590000;8027,2;2,0;170;Бензин
135000;83700;710000;9659,9;1,4;122;Бензин
140000;86800;540000;7346,9;1,4;150;Бензин
105000;65100;1150000;15646,3;1,4;122;Бензин
89000;55180;750000;10204,1;1,4;150;Бензин
127000;78740;600000;8163,3;1,4;150;Бензин
68000;42160;850000;11564,6;2,0;170;Бензин
5370;3329;2678000;36435,4;1,4;150;Бензин
66400;41168;1380000;18775,5;1,4;125;Бензин
110000;68200;619000;8421,8;1,4;150;Бензин
11000;6820;1725000;23469,4;1,4;150;Бензин
66000;40920;1150000;15646,3;1,4;150;Бензин
125000;77500;765000;10408,2;2,0;170;Бензин
140000;86800;860000;11700,7;1,4;150;Бензин
133000;82460;650000;8843,5;1,4;150;Бензин
131000;81220;800000;10884,4;1,4;150;Бензин
78000;48360;2100000;28571,4;2,0;150;Дизель
100000;62000;595000;8095,2;1,4;122;Бензин
96000;59520;2100000;28571,4;2,0;150;Дизель
120000;74400;745000;10136,0;2,0;170;Бензин
194000;120280;730000;9932,0;1,4;150;Бензин
144000;89280;680000;9251,7;2,0;170;Бензин
84314;52275;820000;11156,5;1,4;150;Бензин
186000;115320;540000;7346,9;1,4;150;Бензин
70000;43400;1850000;25170,1;1,4;150;Бензин
88000;54560;820000;11156,5;2,0;170;Бензин
187000;115940;780000;10612,2;2,0;170;Бензин
155000;96100;760000;10340,1;2,0;140;Дизель
130000;80600;730000;9932,0;1,4;150;Бензин
127000;78740;780000;10612,2;1,4;150;Бензин
33000;20460;1390000;18911,6;1,4;150;Бензин
104000;64480;870000;11836,7;1,4;150;Бензин
43560;27007;2200000;29932,0;2,0;180;Бензин
42000;26040;2200000;29932,0;2,0;220;Бензин
77000;47740;1800000;24489,8;2,0;150;Дизель
55000;34100;690000;9387,8;1,4;150;Бензин
56200;34844;1450000;19727,9;1,4;150;Бензин
160000;99200;850000;11564,6;1,4;150;Бензин
49000;30380;1510000;20544,2;1,4;125;Бензин
165000;102300;560000;7619,1;1,4;150;Бензин
155000;96100;830000;11292,5;1,4;150;Бензин
357517;221661;735000;10000,0;1,4;150;Бензин
102000;63240;660000;8979,6;1,4;122;Бензин
92000;57040;1875000;25510,2;2,0;180;Бензин
150000;93000;705000;9591,8;2,0;170;Бензин
20000;12400;1650000;22449,0;1,4;125;Бензин
150000;93000;800000;10884,4;1,4;122;Бензин
154000;95480;650000;8843,5;2,0;170;Бензин
90000;55800;870000;11836,7;1,4;150;Бензин
111000;68820;2100000;28571,4;2,0;150;Дизель
200000;124000;700000;9523,8;2,0;170;Бензин
93000;57660;840000;11428,6;1,4;150;Бензин
149000;92380;770000;10476,2;2,0;170;Бензин
2000;1240;1830000;24898,0;1,4;150;Бензин
48700;30194;1250000;17006,8;1,4;150;Бензин
177777;110222;550000;7483,0;1,4;150;Бензин
71000;44020;930000;12653,1;1,4;150;Бензин
179000;110980;715000;9727,9;2,0;170;Бензин
54000;33480;950000;12925,2;1,4;150;Бензин
60000;37200;1000000;13605,4;1,4;150;Бензин
185000;114700;700000;9523,8;2,0;170;Бензин
106000;65720;770000;10476,2;1,4;150;Бензин
190000;117800;800000;10884,4;1,4;150;Бензин
152000;94240;710000;9659,9;1,4;122;Бензин
140000;86800;570000;7755,1;1,4;150;Бензин
110000;68200;990000;13469,4;1,4;150;Бензин
38000;23560;999000;13591,8;1,4;150;Бензин
110000;68200;913000;12421,8;1,4;150;Бензин
52000;32240;890000;12108,8;1,4;122;Бензин
30000;18600;1250000;17006,8;1,4;150;Бензин
51000;31620;1520000;20680,3;1,4;150;Бензин
76570;47473;1950000;26530,6;2,0;220;Бензин
50000;31000;2250000;30612,2;2,0;180;Бензин
18500;11470;1900000;25850,3;1,4;150;Бензин
120000;74400;820000;11156,5;1,4;150;Бензин
42000;26040;1600000;21768,7;1,4;150;Бензин
47167;29244;2100000;28571,4;2,0;150;Дизель
50000;31000;1700000;23129,2;1,4;150;Бензин
63000;39060;1850000;25170,1;2,0;180;Бензин
50700;31434;1420000;19319,7;1,4;150;Бензин
52000;32240;1450000;19727,9;1,4;150;Бензин
53000;32860;1390000;18911,6;1,4;125;Бензин
70000;43400;2180000;29659,9;2,0;180;Бензин
20000;12400;1450000;19727,9;1,4;150;Бензин
146000;90520;1245000;16938,8;2,0;210;Бензин
150000;93000;900000;12244,9;2,0;170;Бензин
220000;136400;700000;9523,8;2,0;170;Бензин
93000;57660;870000;11836,7;2,0;170;Бензин
30000;18600;2050000;27891,2;2,0;180;Бензин
220127;136479;745000;10136,0;2,0;140;Дизель
3000;1860;1975000;26870,8;1,4;150;Бензин
76500;47430;980000;13333,3;2,0;170;Бензин
150000;93000;580000;7891,2;1,4;150;Бензин
65000;40300;1550000;21088,4;1,4;125;Бензин
8500;5270;1650000;22449,0;1,4;125;Бензин
110000;68200;720000;9795,9;1,4;150;Бензин
142900;88598;760000;10340,1;2,0;170;Бензин
91000;56420;1300000;17687,1;2,0;210;Бензин
76000;47120;850000;11564,6;1,4;122;Бензин
310000;192200;850000;11564,6;2,0;140;Дизель
98000;60760;1050000;14285,7;2,0;170;Бензин
45000;27900;1250000;17006,8;2,0;170;Бензин
107289;66519;1100000;14966,0;2,0;170;Бензин
72000;44640;1200000;16326,5;2,0;170;Бензин
61000;37820;1900000;25850,3;2,0;210;Бензин
131287;81398;786999;10707,5;2,0;170;Бензин
250000;155000;799000;10870,8;2,0;170;Бензин
178000;110360;875000;11904,8;2,0;200;Бензин
116500;72230;950000;12925,2;1,4;122;Бензин
64000;39680;1750000;23809,5;2,0;150;Дизель
70500;43710;1300000;17687,1;2,0;170;Бензин
80000;49600;1152000;15673,5;1,4;150;Бензин
230000;142600;520000;7074,8;1,4;150;Бензин
137000;84940;960000;13061,2;1,4;150;Бензин
195000;120900;730000;9932,0;2,0;170;Бензин
120000;74400;1150000;15646,3;2,0;170;Бензин
46300;28706;1300000;17687,1;1,4;150;Бензин
155000;96100;1100000;14966,0;2,0;200;Бензин
150000;93000;1450000;19727,9;1,4;150;Бензин
55000;34100;1450000;19727,9;1,4;125;Бензин
60000;37200;1729000;23523,8;1,4;150;Бензин
125000;77500;750000;10204,1;2,0;170;Бензин
170000;105400;699000;9510,2;2,0;140;Дизель
135000;83700;575000;7823,1;1,4;150;Бензин
152000;94240;760000;10340,1;2,0;170;Бензин
252000;156240;700000;9523,8;2,0;170;Бензин
200000;124000;999000;13591,8;2,0;170;Бензин
76000;47120;980000;13333,3;2,0;200;Бензин
100000;62000;1500000;20408,2;2,0;210;Бензин
232222;143978;670000;9115,6;2,0;170;Бензин
203000;125860;750000;10204,1;2,0;170;Бензин
108000;66960;685000;9319,7;2,0;170;Бензин
92481;57338;1680000;22857,1;2,0;170;Бензин
230000;142600;740000;10068,0;1,4;150;Бензин
135000;83700;590000;8027,2;1,4;150;Бензин
